species_common_name,species_slug,audio_event_id,item_dir,package_status,source_resolution_kind,source_audio_resolved
Inland Thornbill,inland_thornbill,11829665,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/040_audioevent_11829665,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/041_audioevent_11829665/downloaded_source.webm
Inland Thornbill,inland_thornbill,8854880,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/041_audioevent_8854880,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/042_audioevent_8854880/downloaded_source.webm
Inland Thornbill,inland_thornbill,5746190,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/042_audioevent_5746190,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/043_audioevent_5746190/downloaded_source.webm
Inland Thornbill,inland_thornbill,2455324,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/043_audioevent_2455324,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/044_audioevent_2455324/downloaded_source.webm
Inland Thornbill,inland_thornbill,4549212,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/044_audioevent_4549212,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/045_audioevent_4549212/downloaded_source.webm
Inland Thornbill,inland_thornbill,8854875,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/045_audioevent_8854875,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/046_audioevent_8854875/downloaded_source.webm
Inland Thornbill,inland_thornbill,1787384,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/046_audioevent_1787384,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/047_audioevent_1787384/downloaded_source.webm
Inland Thornbill,inland_thornbill,13226601,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/047_audioevent_13226601,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/048_audioevent_13226601/downloaded_source.webm
Inland Thornbill,inland_thornbill,10010718,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/048_audioevent_10010718,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/049_audioevent_10010718/downloaded_source.webm
Inland Thornbill,inland_thornbill,18219529,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/049_audioevent_18219529,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/050_audioevent_18219529/downloaded_source.webm
Inland Thornbill,inland_thornbill,5027779,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/050_audioevent_5027779,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/051_audioevent_5027779/downloaded_source.webm
Inland Thornbill,inland_thornbill,3097091,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/051_audioevent_3097091,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/052_audioevent_3097091/downloaded_source.webm
Inland Thornbill,inland_thornbill,7956234,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/052_audioevent_7956234,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/053_audioevent_7956234/downloaded_source.webm
Inland Thornbill,inland_thornbill,13226600,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/053_audioevent_13226600,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/054_audioevent_13226600/downloaded_source.webm
Inland Thornbill,inland_thornbill,8854876,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/054_audioevent_8854876,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/055_audioevent_8854876/downloaded_source.webm
Inland Thornbill,inland_thornbill,23854404,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/055_audioevent_23854404,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/056_audioevent_23854404/downloaded_source.webm
Inland Thornbill,inland_thornbill,20106705,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/056_audioevent_20106705,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/057_audioevent_20106705/downloaded_source.webm
Inland Thornbill,inland_thornbill,21699132,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/057_audioevent_21699132,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/058_audioevent_21699132/downloaded_source.webm
Inland Thornbill,inland_thornbill,7956236,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/058_audioevent_7956236,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/059_audioevent_7956236/downloaded_source.webm
Inland Thornbill,inland_thornbill,15578971,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/059_audioevent_15578971,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/060_audioevent_15578971/downloaded_source.webm
Inland Thornbill,inland_thornbill,12468758,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/060_audioevent_12468758,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/061_audioevent_12468758/downloaded_source.webm
Inland Thornbill,inland_thornbill,16502359,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/061_audioevent_16502359,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/062_audioevent_16502359/downloaded_source.webm
Inland Thornbill,inland_thornbill,8850749,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/062_audioevent_8850749,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/063_audioevent_8850749/downloaded_source.webm
Inland Thornbill,inland_thornbill,8854884,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/063_audioevent_8854884,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/064_audioevent_8854884/downloaded_source.webm
Inland Thornbill,inland_thornbill,12447136,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/064_audioevent_12447136,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/065_audioevent_12447136/downloaded_source.webm
Inland Thornbill,inland_thornbill,17457417,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/065_audioevent_17457417,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/066_audioevent_17457417/downloaded_source.webm
Inland Thornbill,inland_thornbill,19855083,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/066_audioevent_19855083,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/067_audioevent_19855083/downloaded_source.webm
Inland Thornbill,inland_thornbill,5624058,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/067_audioevent_5624058,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/068_audioevent_5624058/downloaded_source.webm
Inland Thornbill,inland_thornbill,15733225,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/068_audioevent_15733225,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/069_audioevent_15733225/downloaded_source.webm
Inland Thornbill,inland_thornbill,14097245,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/069_audioevent_14097245,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/070_audioevent_14097245/downloaded_source.webm
Inland Thornbill,inland_thornbill,13348953,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/070_audioevent_13348953,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/071_audioevent_13348953/downloaded_source.webm
Inland Thornbill,inland_thornbill,13123063,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/071_audioevent_13123063,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/072_audioevent_13123063/downloaded_source.webm
Inland Thornbill,inland_thornbill,23682824,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/072_audioevent_23682824,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/073_audioevent_23682824/downloaded_source.webm
Inland Thornbill,inland_thornbill,18258724,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/073_audioevent_18258724,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/074_audioevent_18258724/downloaded_source.webm
Inland Thornbill,inland_thornbill,7261800,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/074_audioevent_7261800,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/075_audioevent_7261800/downloaded_source.webm
Inland Thornbill,inland_thornbill,15733179,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/075_audioevent_15733179,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/076_audioevent_15733179/downloaded_source.webm
Inland Thornbill,inland_thornbill,2606882,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/076_audioevent_2606882,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/077_audioevent_2606882/downloaded_source.webm
Inland Thornbill,inland_thornbill,5449951,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/077_audioevent_5449951,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/078_audioevent_5449951/downloaded_source.webm
Inland Thornbill,inland_thornbill,2581949,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/078_audioevent_2581949,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/079_audioevent_2581949/downloaded_source.webm
Inland Thornbill,inland_thornbill,18219679,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/079_audioevent_18219679,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/080_audioevent_18219679/downloaded_source.webm
Inland Thornbill,inland_thornbill,22546007,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/080_audioevent_22546007,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/081_audioevent_22546007/downloaded_source.webm
Inland Thornbill,inland_thornbill,10010701,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/081_audioevent_10010701,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/082_audioevent_10010701/downloaded_source.webm
Inland Thornbill,inland_thornbill,2455320,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/082_audioevent_2455320,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/083_audioevent_2455320/downloaded_source.webm
Inland Thornbill,inland_thornbill,8854878,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/083_audioevent_8854878,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/084_audioevent_8854878/downloaded_source.webm
Inland Thornbill,inland_thornbill,15578976,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/084_audioevent_15578976,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/085_audioevent_15578976/downloaded_source.webm
Inland Thornbill,inland_thornbill,18696889,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/085_audioevent_18696889,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/086_audioevent_18696889/downloaded_source.webm
Inland Thornbill,inland_thornbill,11649582,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/086_audioevent_11649582,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/087_audioevent_11649582/downloaded_source.webm
Inland Thornbill,inland_thornbill,23682820,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/087_audioevent_23682820,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/088_audioevent_23682820/downloaded_source.webm
Inland Thornbill,inland_thornbill,3622645,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/088_audioevent_3622645,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/089_audioevent_3622645/downloaded_source.webm
Inland Thornbill,inland_thornbill,13405243,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/089_audioevent_13405243,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/090_audioevent_13405243/downloaded_source.webm
Inland Thornbill,inland_thornbill,23682796,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/090_audioevent_23682796,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/091_audioevent_23682796/downloaded_source.webm
Inland Thornbill,inland_thornbill,15999994,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/091_audioevent_15999994,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/092_audioevent_15999994/downloaded_source.webm
Inland Thornbill,inland_thornbill,12447155,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/092_audioevent_12447155,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/093_audioevent_12447155/downloaded_source.webm
Inland Thornbill,inland_thornbill,20963559,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/093_audioevent_20963559,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/094_audioevent_20963559/downloaded_source.webm
Inland Thornbill,inland_thornbill,18219562,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/094_audioevent_18219562,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/095_audioevent_18219562/downloaded_source.webm
Inland Thornbill,inland_thornbill,22278659,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/095_audioevent_22278659,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/096_audioevent_22278659/downloaded_source.webm
Inland Thornbill,inland_thornbill,5887899,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/096_audioevent_5887899,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/097_audioevent_5887899/downloaded_source.webm
Inland Thornbill,inland_thornbill,13181290,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/097_audioevent_13181290,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/098_audioevent_13181290/downloaded_source.webm
Inland Thornbill,inland_thornbill,16865542,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/098_audioevent_16865542,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/099_audioevent_16865542/downloaded_source.webm
Inland Thornbill,inland_thornbill,8086240,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/099_audioevent_8086240,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/inland_thornbill/samples/100_audioevent_8086240/downloaded_source.webm
Inland Thornbill,inland_thornbill,16502271,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/100_audioevent_16502271,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/inland_thornbill/samples/100_audioevent_16502271/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,7458566,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/001_audioevent_7458566,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/001_audioevent_7458566/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,12728436,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/002_audioevent_12728436,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/002_audioevent_12728436/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,10048084,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/003_audioevent_10048084,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/003_audioevent_10048084/downloaded_source.webm
Masked Woodswallow,masked_woodswallow,23506827,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/masked_woodswallow/samples/004_audioevent_23506827,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/masked_woodswallow/samples/004_audioevent_23506827/downloaded_source.webm
