segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos,cell
1401603_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401603/site_257_item_1401603_clip_003.webm,236.611,247.455,10.844,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1401603_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401603/site_257_item_1401603_clip_018.webm,258.206,268.492,10.286,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1536675_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_001.webm,13.421,24.636,11.215,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_002.webm,25.913,36.107,10.194,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_002.webm,261.573,271.65,10.077,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_003.webm,255.652,266.449,10.797,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_006.webm,272.277,283.818,11.54,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_011.webm,18.483,31.347,12.864,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_011.webm,65.248,77.88,12.632,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_013.webm,239.607,251.379,11.773,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_013.webm,279.406,293.105,13.7,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_014.webm,9.358,24.869,15.511,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_017.webm,68.011,80.805,12.794,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_018.webm,15.906,26.146,10.24,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_020.webm,89.234,105.767,16.533,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_021.webm,237.145,249.475,12.33,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_022.webm,117.075,131.587,14.512,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_022.webm,151.069,163.585,12.516,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip022_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_022.webm,205.079,216.712,11.633,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1536675_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536675/site_257_item_1536675_clip_023.webm,169.808,181.58,11.773,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
1668395_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668395/site_257_item_1668395_clip_020.webm,195.489,208.817,13.328,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_006.webm,228.74,239.142,10.403,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_011.webm,173.244,185.736,12.492,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_018.webm,46.068,57.841,11.773,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_019.webm,196.232,206.588,10.356,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_020.webm,131.471,144.405,12.934,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_020.webm,155.016,169.877,14.861,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip020_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_020.webm,223.771,243.229,19.458,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_021.webm,168.6,181.069,12.469,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1668453_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1668453/site_257_item_1668453_clip_023.webm,122.996,133.7,10.704,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
1677131_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_001.webm,256.418,270.025,13.607,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_012.webm,173.778,184.111,10.333,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_012.webm,198.507,209.467,10.96,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_013.webm,90.767,101.448,10.681,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_015.webm,219.266,232.176,12.91,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_016.webm,178.747,190.45,11.703,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_016.webm,276.155,289.019,12.864,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_017.webm,229.413,239.444,10.031,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_018.webm,170.202,182.114,11.912,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_018.webm,194.305,206.007,11.703,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_020.webm,76.626,86.843,10.217,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1677131_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1677131/site_257_item_1677131_clip_024.webm,150.071,160.287,10.217,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1678750_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678750/site_257_item_1678750_clip_016.webm,18.413,32.694,14.28,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1678750_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678750/site_257_item_1678750_clip_018.webm,169.088,180.257,11.169,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
1678750_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1678750/site_257_item_1678750_clip_021.webm,69.66,79.83,10.17,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_010.webm,201.41,211.65,10.24,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_013.webm,151.65,162.4,10.751,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_016.webm,246.364,258.09,11.726,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_018.webm,187.757,197.788,10.031,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_018.webm,204.545,214.715,10.17,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_020.webm,32.136,46.811,14.675,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_021.webm,53.847,64.505,10.658,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214510_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214510/site_257_item_214510_clip_024.webm,208.701,221.077,12.376,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214655_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_003.webm,259.971,276.41,16.44,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_004.webm,32.206,44.698,12.492,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_008.webm,60.256,71.657,11.401,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_009.webm,86.123,104.652,18.53,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_009.webm,222.238,233.035,10.797,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_010.webm,112.06,122.392,10.333,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip010_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_010.webm,257.974,268.725,10.751,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_012.webm,61.022,78.274,17.252,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_012.webm,133.608,144.08,10.472,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_013.webm,66.618,81.595,14.977,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214655_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214655/site_257_item_214655_clip_021.webm,152.811,163.422,10.612,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214836_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214836/site_257_item_214836_clip_017.webm,156.851,167.439,10.588,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
445580_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_011.webm,80.829,94.923,14.095,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445580_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_012.webm,71.401,81.409,10.008,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445580_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_013.webm,101.355,114.103,12.748,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445580_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_014.webm,139.9,150.767,10.867,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445580_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_016.webm,236.147,249.615,13.468,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445580_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_019.webm,139.854,151.348,11.494,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445765_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_001.webm,163.863,177.424,13.56,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445765_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_002.webm,218.059,228.391,10.333,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445765_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_018.webm,51.641,62.694,11.053,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445765_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_022.webm,95.086,107.276,12.19,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445765_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_022.webm,239.375,250.032,10.658,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445765_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_024.webm,63.414,80.248,16.834,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
4887_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_002.webm,138.832,149.862,11.029,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_002.webm,176.077,189.73,13.653,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_004.webm,269.189,279.313,10.124,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_008.webm,43.445,57.168,13.723,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_008.webm,84.939,95.132,10.194,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_009.webm,173.244,184.088,10.844,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_009.webm,204.057,214.158,10.101,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_011.webm,219.591,231.457,11.865,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_019.webm,9.009,19.505,10.495,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_019.webm,80.666,93.344,12.678,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip019_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_019.webm,106.278,116.959,10.681,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_021.webm,68.476,81.502,13.026,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
4887_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4887/site_257_item_4887_clip_023.webm,257.765,268.005,10.24,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
5425_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5425/site_257_item_5425_clip_005.webm,213.763,225.419,11.656,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5425_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5425/site_257_item_5425_clip_005.webm,261.968,271.975,10.008,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5425_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5425/site_257_item_5425_clip_018.webm,199.506,211.859,12.353,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5425_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5425/site_257_item_5425_clip_023.webm,185.597,196.696,11.099,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
4801_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4801/site_257_item_4801_clip_006.webm,192.122,204.939,12.817,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
4801_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4801/site_257_item_4801_clip_010.webm,104.327,116.286,11.958,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
4801_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4801/site_257_item_4801_clip_015.webm,250.59,261.41,10.82,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
4801_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4801/site_257_item_4801_clip_016.webm,185.388,195.767,10.379,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
4801_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4801/site_257_item_4801_clip_017.webm,117.841,128.848,11.006,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
4801_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4801/site_257_item_4801_clip_018.webm,9.497,19.807,10.31,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5018_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5018/site_257_item_5018_clip_016.webm,210.303,221.425,11.122,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5018_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5018/site_257_item_5018_clip_023.webm,178.585,189.591,11.006,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5340_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5340/site_257_item_5340_clip_009.webm,0.139,10.681,10.542,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5340_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5340/site_257_item_5340_clip_016.webm,57.539,70.171,12.632,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5472_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5472/site_257_item_5472_clip_006.webm,70.867,83.035,12.167,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5472_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5472/site_257_item_5472_clip_006.webm,101.03,112.176,11.146,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5472_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5472/site_257_item_5472_clip_018.webm,64.18,75.302,11.122,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5472_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5472/site_257_item_5472_clip_019.webm,83.429,95.271,11.842,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5472_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5472/site_257_item_5472_clip_020.webm,55.658,65.945,10.286,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5472_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5472/site_257_item_5472_clip_020.webm,103.77,114.173,10.403,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
5472_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5472/site_257_item_5472_clip_022.webm,162.563,173.035,10.472,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
214452_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214452/site_257_item_214452_clip_006.webm,71.076,82.431,11.355,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214452_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214452/site_257_item_214452_clip_009.webm,85.751,96.015,10.263,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214452_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214452/site_257_item_214452_clip_012.webm,129.892,140.759,10.867,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214452_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214452/site_257_item_214452_clip_013.webm,167.718,179.258,11.54,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
214667_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214667/site_257_item_214667_clip_014.webm,50.62,60.743,10.124,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214793_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214793/site_257_item_214793_clip_018.webm,107.648,123.739,16.091,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214793_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214793/site_257_item_214793_clip_022.webm,44.629,56.192,11.564,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214793_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214793/site_257_item_214793_clip_024.webm,227.95,244.483,16.533,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214897_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214897/site_257_item_214897_clip_001.webm,121.603,133.19,11.587,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
214897_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_214897/site_257_item_214897_clip_018.webm,141.27,153.043,11.773,morning,spring,0.866025,-0.5,-0.5,0.866025,spring_morning
5033_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5033/site_257_item_5033_clip_008.webm,85.775,96.874,11.099,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
5033_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5033/site_257_item_5033_clip_013.webm,80.387,91.765,11.378,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
5033_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5033/site_257_item_5033_clip_013.webm,242.881,252.912,10.031,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
5082_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5082/site_257_item_5082_clip_017.webm,66.386,80.48,14.095,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
5082_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5082/site_257_item_5082_clip_019.webm,32.415,43.816,11.401,morning,spring,0.866025,-0.5,-0.866025,0.5,spring_morning
445598_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445598/site_257_item_445598_clip_017.webm,89.908,101.634,11.726,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445699_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445699/site_257_item_445699_clip_005.webm,233.082,244.274,11.192,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_001.webm,137.88,148.097,10.217,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_001.webm,158.778,176.356,17.578,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_004.webm,115.984,126.572,10.588,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
445735_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445735/site_257_item_445735_clip_005.webm,65.318,77.996,12.678,morning,spring,0.866025,-0.5,-1.0,-0.0,spring_morning
