segment_id,hour_sin,hour_cos,month_sin,month_cos,season_spring,season_summer,season_autumn,season_winter,diel_dawn,diel_morning,diel_afternoon,diel_night
1401611_clip019_s000,-0.5,0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1401611_clip019_s001,-0.5,0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1401611_clip019_s002,-0.5,0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1401611_clip023_s000,-0.5,0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1401611_clip024_s000,-0.5,0.866025,-0.5,0.866025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1401632_clip007_s000,0.866025,-0.5,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1401632_clip014_s000,0.866025,-0.5,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1401632_clip014_s001,0.866025,-0.5,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1401633_clip005_s000,0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1401633_clip010_s000,0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1401633_clip011_s000,0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1401640_clip005_s000,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1401692_clip001_s000,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip003_s000,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip008_s000,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip008_s001,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip009_s000,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip009_s001,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip009_s002,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip009_s003,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip009_s004,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401692_clip009_s005,0.965926,0.258819,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1401701_clip012_s000,-0.5,-0.866025,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1401711_clip014_s000,-0.5,0.866025,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402116_clip001_s000,0.866025,0.5,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1402116_clip002_s000,0.866025,0.5,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1402116_clip015_s000,0.866025,0.5,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1402116_clip016_s000,0.866025,0.5,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1402116_clip016_s001,0.866025,0.5,0.866025,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1402117_clip012_s000,0.866025,-0.5,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1402117_clip012_s001,0.866025,-0.5,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1402123_clip016_s000,-0.5,0.866025,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402123_clip024_s000,-0.5,0.866025,0.866025,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402284_clip019_s000,1.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1402285_clip012_s000,0.866025,-0.5,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1402286_clip005_s000,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402286_clip005_s001,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402286_clip010_s000,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402286_clip012_s000,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402286_clip013_s000,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402286_clip022_s000,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402286_clip023_s000,-0.5,0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402288_clip001_s000,-0.5,-0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1402288_clip008_s000,-0.5,-0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1402288_clip013_s000,-0.5,-0.866025,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1402571_clip018_s000,0.866025,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1402574_clip007_s000,0.866025,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1402574_clip009_s000,0.866025,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1402574_clip017_s000,0.866025,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1402574_clip018_s000,0.866025,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1402574_clip021_s000,0.866025,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1402574_clip023_s000,0.866025,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1402577_clip002_s000,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1402577_clip009_s000,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1402577_clip011_s000,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1402577_clip021_s000,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1402577_clip023_s000,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1402652_clip002_s000,0.866025,-0.5,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1402652_clip003_s000,0.866025,-0.5,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1402653_clip005_s000,-0.5,-0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1402653_clip008_s000,-0.5,-0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1402653_clip011_s000,-0.5,-0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1402653_clip012_s000,-0.5,-0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1402659_clip006_s000,-0.5,0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402659_clip012_s000,-0.5,0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402659_clip020_s000,-0.5,0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402659_clip020_s001,-0.5,0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402659_clip021_s000,-0.5,0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402659_clip021_s001,-0.5,0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1402659_clip021_s002,-0.5,0.866025,0.5,0.866025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1534143_clip001_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip002_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip002_s001,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip002_s002,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip004_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip008_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip009_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip009_s001,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip011_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip011_s001,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip016_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip016_s001,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip020_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534143_clip021_s000,-0.5,0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1534156_clip001_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip002_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip004_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip005_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip005_s001,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip007_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip009_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip011_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip012_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip013_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip014_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip017_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip017_s001,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip017_s002,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip018_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip021_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip021_s001,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip022_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip022_s001,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip022_s002,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip023_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534156_clip024_s000,-0.5,-0.866025,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1534162_clip012_s000,0.866025,-0.5,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1534205_clip020_s000,0.866025,0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1534205_clip020_s001,0.866025,0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1534205_clip023_s000,0.866025,0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1534209_clip002_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534209_clip008_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534209_clip011_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534209_clip014_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534209_clip017_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534209_clip021_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534209_clip022_s000,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534209_clip022_s001,0.866025,-0.5,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1534211_clip004_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip004_s001,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip007_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip010_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip010_s001,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip013_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip013_s001,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip014_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip014_s001,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip018_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip019_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip023_s000,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1534211_clip023_s001,-0.5,-0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1535172_clip009_s000,0.866025,-0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1535172_clip015_s000,0.866025,-0.5,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1535269_clip009_s000,0.866025,0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535269_clip010_s000,0.866025,0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535269_clip010_s001,0.866025,0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535269_clip013_s000,0.866025,0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535269_clip021_s000,0.866025,0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535269_clip021_s001,0.866025,0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535269_clip023_s000,0.866025,0.5,0.5,-0.866025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535281_clip005_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip005_s001,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip005_s002,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip005_s003,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip005_s004,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip006_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip006_s001,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip006_s002,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip006_s003,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip014_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip018_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip022_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip023_s000,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip023_s001,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip023_s002,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip023_s003,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535281_clip023_s004,-0.5,-0.866025,0.5,-0.866025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1535362_clip006_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip009_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip011_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip012_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip012_s001,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip012_s002,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip014_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip016_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip020_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip020_s001,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535362_clip021_s000,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1535454_clip001_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip003_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip004_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip006_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip007_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip009_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip014_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip019_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535454_clip021_s000,-0.5,0.866025,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535532_clip001_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip002_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip002_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip002_s002,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip002_s003,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip003_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip003_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip003_s002,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip003_s003,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip003_s004,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip004_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip004_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip005_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip006_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip007_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip007_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip008_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip009_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip011_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip011_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip013_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip013_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip014_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip014_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip015_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip016_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip017_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip017_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip017_s002,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip018_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip019_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip020_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip020_s001,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip020_s002,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip020_s003,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip020_s004,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip020_s005,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip021_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535532_clip023_s000,-0.5,0.866025,0.866025,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1535548_clip005_s000,0.965926,0.258819,0.866025,-0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1535637_clip002_s000,0.965926,0.258819,-0.866025,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1535645_clip001_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535645_clip002_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535645_clip005_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1535645_clip008_s000,-0.5,0.866025,-0.866025,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
