asset_id,clip_path,source_type,source_site_id,source_recording_id,start_s,end_s,duration_s,recording_group_id,near_duplicate_group_id,selection_rank_in_group,sample_rate,channels,primary_weather,has_rain,has_wind,has_thunder,rain_intensity,wind_intensity,thunder_intensity,mixed_weather,layer_d_role,layer_d_use,analysis_use,analysis_label_quality,human_audit_status,human_weather_label,human_notes,clap_rain_score,clap_wind_score,clap_thunder_score,clap_top_label,contamination_label,contamination_score,env_bucket,env_rain_mm,env_daily_rain_mm,env_wind_speed_ms,env_wind_max_ms,audio_rms_dbfs,audio_peak_dbfs,audio_clipping_ratio,quality_flags,run_id,provenance_json
site_mvp002_site257_1401701_005802_005817,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1401701_005802_005817.wav,site,257,1401701,5802.0,5817.0,15.0,site257_1401701,site257_1401701_005802_005817,229,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.275216,0.524568,0.447125,wind,human_or_machine,0.243991,wind_env_prior,0.12,2.46,2.29,4.6,-13.223,0.0,0.001143,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1401701"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401701/site_257_item_1401701_clip_020.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1535362_005982_005997,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1535362_005982_005997.wav,site,257,1535362,5982.0,5997.0,15.0,site257_1535362,site257_1535362_005982_005997,230,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.386192,0.515779,0.314551,wind,human_or_machine,0.207737,wind_env_prior,0.0,0.0,3.1,2.23,-38.972,-25.478,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1535362"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535362/site_257_item_1535362_clip_020.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215191_006284_006299,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215191_006284_006299.wav,site,257,215191,6284.0,6299.0,15.0,site257_215191,site257_215191_006284_006299,231,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.322749,0.534283,0.331711,wind,human_or_machine,0.289347,wind_env_prior,0.0,0.0,4.61,4.84,-34.439,-21.173,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215191"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215191/site_257_item_215191_clip_021.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1534211_002675_002690,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1534211_002675_002690.wav,site,257,1534211,2675.0,2690.0,15.0,site257_1534211,site257_1534211_002675_002690,232,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.298713,0.510992,0.4285,wind,bird_or_insect,0.199009,wind_env_prior,0.0,0.01,5.38,6.31,-31.242,-9.12,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1534211"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534211/site_257_item_1534211_clip_009.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1679611_004279_004294,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1679611_004279_004294.wav,site,257,1679611,4279.0,4294.0,15.0,site257_1679611,site257_1679611_004279_004294,233,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.310606,0.533765,0.368986,wind,human_or_machine,0.296353,wind_env_prior,0.0,0.0,4.09,5.04,-30.984,-13.59,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1679611"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1679611/site_257_item_1679611_clip_015.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1401104_001140_001155,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1401104_001140_001155.wav,site,257,1401104,1140.0,1155.0,15.0,site257_1401104,site257_1401104_001140_001155,235,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.281853,0.516064,0.416929,wind,human_or_machine,0.233711,wind_env_prior,0.0,0.0,3.07,4.37,-20.854,-3.016,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1401104"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401104/site_257_item_1401104_clip_004.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215467_002353_002368,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215467_002353_002368.wav,site,257,215467,2353.0,2368.0,15.0,site257_215467,site257_215467_002353_002368,236,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.300676,0.515583,0.449578,wind,human_or_machine,0.242584,wind_env_prior,0.0,0.0,4.05,3.62,-27.56,-6.406,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215467"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215467/site_257_item_215467_clip_008.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_214836_002316_002331,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_214836_002316_002331.wav,site,257,214836,2316.0,2331.0,15.0,site257_214836,site257_214836_002316_002331,237,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.304322,0.526961,0.305463,wind,bird_or_insect,0.303493,wind_env_prior,0.0,0.0,2.65,5.89,-32.808,-16.598,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""214836"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214836/site_257_item_214836_clip_008.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_5413_002074_002089,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_5413_002074_002089.wav,site,257,5413,2074.0,2089.0,15.0,site257_5413,site257_5413_002074_002089,238,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.343551,0.51477,0.404958,wind,human_or_machine,0.252322,wind_env_prior,0.0,0.0,4.82,4.95,-35.716,-16.326,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""5413"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_5413/site_257_item_5413_clip_007.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_216466_002726_002741,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_216466_002726_002741.wav,site,257,216466,2726.0,2741.0,15.0,site257_216466,site257_216466_002726_002741,239,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.28557,0.508584,0.340742,wind,bird_or_insect,0.23613,wind_env_prior,0.0,28.54,4.18,7.53,-29.431,-7.842,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""216466"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_216466/site_257_item_216466_clip_010.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1535362_004107_004122,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1535362_004107_004122.wav,site,257,1535362,4107.0,4122.0,15.0,site257_1535362,site257_1535362_004107_004122,240,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.339436,0.518305,0.338755,wind,bird_or_insect,0.281506,wind_env_prior,0.0,0.0,3.1,2.23,-35.53,-9.409,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1535362"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1535362/site_257_item_1535362_clip_014.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215473_006056_006071,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215473_006056_006071.wav,site,257,215473,6056.0,6071.0,15.0,site257_215473,site257_215473_006056_006071,241,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.317496,0.519264,0.319099,wind,human_or_machine,0.289632,wind_env_prior,0.0,0.0,5.25,8.53,-46.067,-32.247,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215473"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215473/site_257_item_215473_clip_021.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1313184_006451_006466,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1313184_006451_006466.wav,site,257,1313184,6451.0,6466.0,15.0,site257_1313184,site257_1313184_006451_006466,242,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.316093,0.474328,0.249282,wind,human_or_machine,0.287301,storm_env_prior,5.88,0.06,6.01,4.88,-39.187,-20.324,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1313184"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1313184/site_257_item_1313184_clip_022.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_1401100_000997_001012,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_1401100_000997_001012.wav,site,257,1401100,997.0,1012.0,15.0,site257_1401100,site257_1401100_000997_001012,243,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.285934,0.512963,0.408277,wind,bird_or_insect,0.267752,wind_env_prior,0.0,0.0,2.63,3.64,-25.22,-8.139,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""1401100"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401100/site_257_item_1401100_clip_004.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_5299_002749_002764,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_5299_002749_002764.wav,site,257,5299,2749.0,2764.0,15.0,site257_5299,site257_5299_002749_002764,244,22050,1,wind,false,true,false,none,light,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.230602,0.499401,0.387151,wind,bird_or_insect,0.210537,wind_env_prior,0.0,0.0,2.58,2.74,-25.358,-7.2,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""5299"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_5299/site_257_item_5299_clip_010.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_214503_005443_005458,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_214503_005443_005458.wav,site,257,214503,5443.0,5458.0,15.0,site257_214503,site257_214503_005443_005458,247,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.299106,0.505293,0.338324,wind,human_or_machine,0.242651,wind_env_prior,0.0,0.0,2.26,4.26,-37.574,-17.933,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""214503"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214503/site_257_item_214503_clip_019.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_214836_002435_002450,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_214836_002435_002450.wav,site,257,214836,2435.0,2450.0,15.0,site257_214836,site257_214836_002435_002450,248,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.241853,0.514915,0.338697,wind,human_or_machine,0.286907,wind_env_prior,0.0,0.0,2.65,5.89,-28.776,-11.067,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""214836"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214836/site_257_item_214836_clip_009.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215192_001929_001944,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215192_001929_001944.wav,site,257,215192,1929.0,1944.0,15.0,site257_215192,site257_215192_001929_001944,249,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.312384,0.505231,0.346164,wind,human_or_machine,0.247584,wind_env_prior,0.0,0.0,4.28,5.98,-37.559,-22.483,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215192"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215192/site_257_item_215192_clip_007.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_445592_001567_001582,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_445592_001567_001582.wav,site,257,445592,1567.0,1582.0,15.0,site257_445592,site257_445592_001567_001582,250,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.261767,0.503841,0.426,wind,human_or_machine,0.246638,wind_env_prior,0.0,0.0,2.3,5.72,-32.878,-15.251,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""445592"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_445592/site_257_item_445592_clip_006.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_mvp002_site257_215103_005821_005836,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_215103_005821_005836.wav,site,257,215103,5821.0,5836.0,15.0,site257_215103,site257_215103_005821_005836,251,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.293943,0.512091,0.322802,wind,bird_or_insect,0.285402,wind_env_prior,0.0,0.0,5.29,4.84,-40.502,-22.104,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""215103"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_215103/site_257_item_215103_clip_020.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
