snippet_id,event_type,species_common_name,species_scientific_name,audio_event_id,audio_path,score,quality_score,diel_bin,season,duration_s,recording_id,event_start_seconds,event_end_seconds,source_manifest,verdict,notes
horsfields_bronze_cuckoo_final_5_9480305,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,9480305,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/05_audioevent_9480305/audio_refined.wav,0.9995,3.427159,morning,winter,0.830,1539151,0.850,1.680,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_13_13308905,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,13308905,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/15_audioevent_13308905/audio_refined.wav,0.9971,3.397809,morning,summer,0.860,1402594,2.280,3.140,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_22_14811484,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,14811484,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v1/items/14_audioevent_14811484/audio_bandpass.wav,0.9937,3.26177,dawn,winter,7.000,1535834,,,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v1; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_7_6606841,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,6606841,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/07_audioevent_6606841/audio_refined.wav,0.9994,3.127475,dawn,summer,0.900,1402608,1.400,2.300,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_29_3784706,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,3784706,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v3/items/08_audioevent_3784706/audio_refined.wav,0.9994,3.021599,dawn,summer,1.000,1679021,0.695,1.695,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v3; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_16_6385636,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,6385636,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/18_audioevent_6385636/audio_refined.wav,0.9961,2.237592,dawn,winter,0.890,1539248,1.470,2.360,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_6_6143357,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,6143357,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/06_audioevent_6143357/audio_refined.wav,0.9995,1.885208,dawn,summer,0.890,1679151,0.100,0.990,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_25_3267156,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,3267156,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v2/items/20_audioevent_3267156/audio_refined.wav,0.9985,,morning,summer,1.020,1677603,2,3.02,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v2; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_24_3814085,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,3814085,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v2/items/15_audioevent_3814085/audio_refined.wav,0.9983,,morning,autumn,1.030,1536071,0.56,1.59,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v2; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_23_5460595,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,5460595,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v2/items/07_audioevent_5460595/audio_refined.wav,0.9966,,dawn,summer,1.070,1401508,5.93,7,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v2; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_26_811682,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,811682,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v2/items/23_audioevent_811682/audio_refined.wav,0.9939,,dawn,summer,1.000,1676809,1.33,2.33,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v2; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_27_17878779,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,17878779,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v2/items/25_audioevent_17878779/audio_refined.wav,0.9849,,dawn,spring,1.000,5330,0.57,1.57,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v2; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_28_7168153,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,7168153,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v3/items/03_audioevent_7168153/audio_refined.wav,0.9821,,dawn,summer,1.000,1401822,1.995,2.995,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v3; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_15_5717704,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,5717704,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/17_audioevent_5717704/audio_refined.wav,0.9962,0.794195,morning,spring,0.890,1680769,0.710,1.600,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_30_12014027,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,12014027,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/supplement_to_30_v3/items/09_audioevent_12014027/audio_refined.wav,0.9998,0.767054,morning,summer,1.000,1402652,1.77,2.77,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,supplement_v3; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_12_3840998,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,3840998,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/14_audioevent_3840998/audio_refined.wav,0.9973,0.668231,dawn,spring,0.840,1678493,1.990,2.830,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_14_4549369,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,4549369,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/16_audioevent_4549369/audio_refined.wav,0.997,0.380845,morning,winter,0.810,1535932,0.260,1.070,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_3_23534163,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,23534163,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/03_audioevent_23534163/audio_refined.wav,0.9997,-0.215998,dawn,autumn,0.830,1671719,1.480,2.310,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_19_23844269,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,23844269,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/21_audioevent_23844269/audio_refined.wav,0.9839,-1.320476,morning,summer,0.800,1402662,1.335,2.135,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_18_20598228,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,20598228,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/20_audioevent_20598228/audio_refined.wav,0.9859,-3.443154,morning,winter,0.800,1672183,0.000,0.800,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_20_7672803,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,7672803,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/24_audioevent_7672803/audio_refined.wav,0.9559,-5.55166,dawn,summer,0.820,1401636,1.490,2.310,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_8_11250378,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,11250378,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/08_audioevent_11250378/audio_refined.wav,0.9992,-5.75084,morning,summer,0.810,1402704,2.680,3.490,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
horsfields_bronze_cuckoo_final_2_18703153,horsfields_bronze_cuckoo,Horsfield's Bronze-cuckoo,Chrysococcyx basalis,18703153,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/horsfields_bronze_cuckoo/items/02_audioevent_18703153/audio_refined.wav,0.9998,-7.314961,morning,winter,0.800,1681511,0.935,1.735,resources/site_257_bowra-dry-a/layer_c_retrieval_event_library_split_v1/final_pass_library_v1/layer_c_retrieval_final_pass_event_index.csv,Pass,core; target_band_energy_crop_2100_4100hz; bandpass=2100-4100Hz
red_capped_robin_top35_1_11641357,red_capped_robin,Red-capped Robin,Petroica goodenovii,11641357,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/01_audioevent_11641357/bandpass_tightcrop_1800_8500hz.wav,0.9999,0.9999,dawn,unknown,5.0,1667804,5433.0,5436.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0545>0.0400; too_many_bright_call_marks_per_s=38.80>14.00
red_capped_robin_top35_2_1028405,red_capped_robin,Red-capped Robin,Petroica goodenovii,1028405,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/02_audioevent_1028405/bandpass_tightcrop_1800_8500hz.wav,0.9997,0.9997,dawn,unknown,5.0,1680807,4842.0,4845.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0500>0.0400; too_many_bright_call_marks_per_s=31.80>14.00
red_capped_robin_top35_3_19059432,red_capped_robin,Red-capped Robin,Petroica goodenovii,19059432,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/03_audioevent_19059432/bandpass_tightcrop_1800_8500hz.wav,0.9997,0.9997,dawn,unknown,4.318,1678363,3621.0,3624.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=17.37>14.00
red_capped_robin_top35_4_1951839,red_capped_robin,Red-capped Robin,Petroica goodenovii,1951839,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/04_audioevent_1951839/bandpass_tightcrop_1800_8500hz.wav,0.9996,0.9996,dawn,unknown,5.0,1536659,6450.0,6456.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=31.20>14.00
red_capped_robin_top35_5_4223732,red_capped_robin,Red-capped Robin,Petroica goodenovii,4223732,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/05_audioevent_4223732/bandpass_tightcrop_1800_8500hz.wav,0.9996,0.9996,dawn,unknown,5.0,1536415,3570.0,3573.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=18.40>14.00
red_capped_robin_top35_6_16248523,red_capped_robin,Red-capped Robin,Petroica goodenovii,16248523,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/06_audioevent_16248523/bandpass_tightcrop_1800_8500hz.wav,0.9996,0.9996,dawn,unknown,5.0,5391,990.0,993.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=20.00>14.00
red_capped_robin_top35_7_24116651,red_capped_robin,Red-capped Robin,Petroica goodenovii,24116651,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/07_audioevent_24116651/bandpass_tightcrop_1800_8500hz.wav,0.9996,0.9996,dawn,unknown,2.659,1682419,5943.0,5946.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0667>0.0400; too_many_bright_call_marks_per_s=38.74>14.00
red_capped_robin_top35_8_13846020,red_capped_robin,Red-capped Robin,Petroica goodenovii,13846020,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/08_audioevent_13846020/bandpass_tightcrop_1800_8500hz.wav,0.9993,0.9993,dawn,unknown,5.0,1678678,5823.0,5826.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=19.20>14.00
red_capped_robin_top35_9_22474206,red_capped_robin,Red-capped Robin,Petroica goodenovii,22474206,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/09_audioevent_22474206/bandpass_tightcrop_1800_8500hz.wav,0.9992,0.9992,dawn,unknown,3.22,216466,2313.0,2316.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; 22474205:0.684:2.00s:nan; low_score_non_target_overlap_warning=22474205:0.684:2.00s:nan; spectral_clutter_ok coverage=0.0053, components_per_s=4.04, col_gt25=0.0000"
red_capped_robin_top35_10_15189150,red_capped_robin,Red-capped Robin,Petroica goodenovii,15189150,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/10_audioevent_15189150/bandpass_tightcrop_1800_8500hz.wav,0.9991,0.9991,dawn,unknown,5.0,1677472,3615.0,3618.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=42.60>14.00
red_capped_robin_top35_11_4733372,red_capped_robin,Red-capped Robin,Petroica goodenovii,4733372,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/11_audioevent_4733372/bandpass_tightcrop_1800_8500hz.wav,0.999,0.999,dawn,unknown,5.0,216428,1335.0,1338.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=21.00>14.00
red_capped_robin_top35_12_18788727,red_capped_robin,Red-capped Robin,Petroica goodenovii,18788727,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/12_audioevent_18788727/bandpass_tightcrop_1800_8500hz.wav,0.9989,0.9989,dawn,unknown,5.0,1677069,4233.0,4239.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=29.20>14.00
red_capped_robin_top35_13_23826636,red_capped_robin,Red-capped Robin,Petroica goodenovii,23826636,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/13_audioevent_23826636/bandpass_tightcrop_1800_8500hz.wav,0.9989,0.9989,dawn,unknown,5.0,1536133,6369.0,6372.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=22.40>14.00
red_capped_robin_top35_14_17878788,red_capped_robin,Red-capped Robin,Petroica goodenovii,17878788,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/14_audioevent_17878788/bandpass_tightcrop_1800_8500hz.wav,0.9988,0.9988,dawn,unknown,5.0,5330,840.0,843.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=22.60>14.00
red_capped_robin_top35_15_22814253,red_capped_robin,Red-capped Robin,Petroica goodenovii,22814253,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/15_audioevent_22814253/bandpass_tightcrop_1800_8500hz.wav,0.9988,0.9988,dawn,unknown,5.0,1535524,6252.0,6255.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=23.00>14.00
red_capped_robin_top35_16_21425573,red_capped_robin,Red-capped Robin,Petroica goodenovii,21425573,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/16_audioevent_21425573/bandpass_tightcrop_1800_8500hz.wav,0.9987,0.9987,dawn,unknown,5.0,5027,2226.0,2229.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=16.80>14.00
red_capped_robin_top35_17_3662080,red_capped_robin,Red-capped Robin,Petroica goodenovii,3662080,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/17_audioevent_3662080/bandpass_tightcrop_1800_8500hz.wav,0.9985,0.9985,dawn,unknown,5.0,1677134,4860.0,4863.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:spectral_clutter_coverage=0.0494>0.0400; too_many_bright_call_marks_per_s=51.80>14.00
red_capped_robin_top35_18_7247561,red_capped_robin,Red-capped Robin,Petroica goodenovii,7247561,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/18_audioevent_7247561/bandpass_tightcrop_1800_8500hz.wav,0.9985,0.9985,dawn,unknown,5.0,5321,240.0,243.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=34.40>14.00
red_capped_robin_top35_19_16502267,red_capped_robin,Red-capped Robin,Petroica goodenovii,16502267,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/19_audioevent_16502267/bandpass_tightcrop_1800_8500hz.wav,0.9985,0.9985,dawn,unknown,5.0,1680133,4485.0,4488.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=51.20>14.00
red_capped_robin_top35_20_20715909,red_capped_robin,Red-capped Robin,Petroica goodenovii,20715909,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/20_audioevent_20715909/bandpass_tightcrop_1800_8500hz.wav,0.9985,0.9985,dawn,unknown,5.0,1677354,6108.0,6111.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=17.40>14.00
red_capped_robin_top35_21_4501550,red_capped_robin,Red-capped Robin,Petroica goodenovii,4501550,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/21_audioevent_4501550/bandpass_tightcrop_1800_8500hz.wav,0.9982,0.9982,dawn,unknown,5.0,4878,5472.0,5475.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,"human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; no hard overlapping annotation in bandpass crop; spectral_clutter_ok coverage=0.0095, components_per_s=11.40, col_gt25=0.0000"
red_capped_robin_top35_22_11454513,red_capped_robin,Red-capped Robin,Petroica goodenovii,11454513,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/red_capped_robin/items/22_audioevent_11454513/bandpass_tightcrop_1800_8500hz.wav,0.9982,0.9982,dawn,unknown,5.0,1680688,7140.0,7143.0,resources/site_257_bowra-dry-a/layer_c_retrieval_top8_species_candidates_v1/final_retrieval_library_top35_human_v1/layer_c_retrieval_top35_event_index.csv,Pass,human-calibrated bandpass retrieval top35; bandpass=1800-8500Hz; prefilter=Pass; spectrogram_warning:too_many_bright_call_marks_per_s=58.40>14.00
