event_id,recording_id,clip_path,clip_index,clip_start_seconds,clip_end_seconds,event_start_seconds,event_end_seconds,event_duration_seconds,event_start_in_clip_seconds,event_end_in_clip_seconds,event_midpoint_seconds,event_midpoint_in_clip_seconds,score,confidence_band,label,label_kind,common_name_tags,species_name_tags,other_tags,source,verification_consensus,snippet_status,sample_bin,sample_local_date,month,month_range,day_of_year,hour_local,temperature_c,humidity_pct,wind_speed_ms,wind_direction_deg,precipitation_mm,precipitation_daily_mm,days_since_rain
19513306,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_010.webm,10,2700.0,3000.0,2739.0,2742.0,3.0,39.0,42.0,2740.5,40.5,0.8904,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513305,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_010.webm,10,2700.0,3000.0,2721.0,2724.0,3.0,21.0,24.0,2722.5,22.5,0.6111,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513304,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_010.webm,10,2700.0,3000.0,2706.0,2715.0,9.0,6.0,15.0,2710.5,10.5,0.6606,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513303,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_010.webm,10,2700.0,3000.0,2700.0,2703.0,3.0,0.0,3.0,2701.5,1.5,0.5515,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513302,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2691.0,2694.0,3.0,291.0,294.0,2692.5,292.5,0.7674,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513301,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2682.0,2688.0,6.0,282.0,288.0,2685.0,285.0,0.7992,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513300,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2676.0,2679.0,3.0,276.0,279.0,2677.5,277.5,0.7966,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513299,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2667.0,2670.0,3.0,267.0,270.0,2668.5,268.5,0.6066,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513298,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2658.0,2664.0,6.0,258.0,264.0,2661.0,261.0,0.5956,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513297,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2649.0,2655.0,6.0,249.0,255.0,2652.0,252.0,0.5263,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513296,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2619.0,2622.0,3.0,219.0,222.0,2620.5,220.5,0.8306,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513295,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2580.0,2583.0,3.0,180.0,183.0,2581.5,181.5,0.5205,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513294,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2565.0,2571.0,6.0,165.0,171.0,2568.0,168.0,0.8479,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513293,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2538.0,2541.0,3.0,138.0,141.0,2539.5,139.5,0.7342,medium,Chestnut-rumped Thornbill,birdnet_other_tag,,,153:Chestnut-rumped Thornbill:general|26887:Acanthiza uropygialis:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513292,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2520.0,2532.0,12.0,120.0,132.0,2526.0,126.0,0.8928,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513291,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2493.0,2496.0,3.0,93.0,96.0,2494.5,94.5,0.6017,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513290,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2481.0,2484.0,3.0,81.0,84.0,2482.5,82.5,0.6555,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513289,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2472.0,2475.0,3.0,72.0,75.0,2473.5,73.5,0.6901,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513288,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2460.0,2463.0,3.0,60.0,63.0,2461.5,61.5,0.7651,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513287,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2451.0,2454.0,3.0,51.0,54.0,2452.5,52.5,0.6304,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513286,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_009.webm,9,2400.0,2700.0,2412.0,2415.0,3.0,12.0,15.0,2413.5,13.5,0.5878,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513285,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2382.0,2385.0,3.0,282.0,285.0,2383.5,283.5,0.9185,very_high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513284,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2373.0,2376.0,3.0,273.0,276.0,2374.5,274.5,0.6996,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513283,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2361.0,2370.0,9.0,261.0,270.0,2365.5,265.5,0.7237,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513282,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2313.0,2316.0,3.0,213.0,216.0,2314.5,214.5,0.7533,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513281,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2283.0,2286.0,3.0,183.0,186.0,2284.5,184.5,0.8278,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513280,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2262.0,2265.0,3.0,162.0,165.0,2263.5,163.5,0.7236,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513279,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2241.0,2244.0,3.0,141.0,144.0,2242.5,142.5,0.7552,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513278,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2235.0,2241.0,6.0,135.0,141.0,2238.0,138.0,0.8426,high,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513277,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2214.0,2217.0,3.0,114.0,117.0,2215.5,115.5,0.7311,medium,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513276,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2214.0,2226.0,12.0,114.0,126.0,2220.0,120.0,0.605,medium,Chestnut-rumped Thornbill,birdnet_other_tag,,,153:Chestnut-rumped Thornbill:general|26887:Acanthiza uropygialis:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513275,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2208.0,2211.0,3.0,108.0,111.0,2209.5,109.5,0.7511,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513274,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2208.0,2211.0,3.0,108.0,111.0,2209.5,109.5,0.6223,medium,Acanthiza uropygialis,birdnet_other_tag,,,26887:Acanthiza uropygialis:general|153:Chestnut-rumped Thornbill:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513273,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2193.0,2205.0,12.0,93.0,105.0,2199.0,99.0,0.9181,very_high,Chestnut-rumped Thornbill,birdnet_other_tag,,,153:Chestnut-rumped Thornbill:general|26887:Acanthiza uropygialis:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513272,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2175.0,2178.0,3.0,75.0,78.0,2176.5,76.5,0.5755,medium,Chrysococcyx basalis,birdnet_other_tag,,,26737:Chrysococcyx basalis:general|211:Horsfield's Bronze-cuckoo:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513271,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_008.webm,8,2100.0,2400.0,2100.0,2103.0,3.0,0.0,3.0,2101.5,1.5,0.8764,high,Chrysococcyx basalis,birdnet_other_tag,,,26737:Chrysococcyx basalis:general|211:Horsfield's Bronze-cuckoo:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513270,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2070.0,2076.0,6.0,270.0,276.0,2073.0,273.0,0.6208,medium,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513269,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2046.0,2052.0,6.0,246.0,252.0,2049.0,249.0,0.8868,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513268,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2034.0,2043.0,9.0,234.0,243.0,2038.5,238.5,0.7209,medium,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513267,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2028.0,2031.0,3.0,228.0,231.0,2029.5,229.5,0.9446,very_high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513266,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2022.0,2025.0,3.0,222.0,225.0,2023.5,223.5,0.9291,very_high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513265,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2013.0,2019.0,6.0,213.0,219.0,2016.0,216.0,0.8598,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513264,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2007.0,2010.0,3.0,207.0,210.0,2008.5,208.5,0.639,medium,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513263,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,2001.0,2004.0,3.0,201.0,204.0,2002.5,202.5,0.8398,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513262,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1995.0,1998.0,3.0,195.0,198.0,1996.5,196.5,0.8483,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513261,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1986.0,1989.0,3.0,186.0,189.0,1987.5,187.5,0.8109,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513260,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1977.0,1983.0,6.0,177.0,183.0,1980.0,180.0,0.6997,medium,Red-capped Robin,birdnet_other_tag,,,168:Red-capped Robin:general|26769:Petroica goodenovii:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513259,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1971.0,1974.0,3.0,171.0,174.0,1972.5,172.5,0.8188,high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513258,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1965.0,1968.0,3.0,165.0,168.0,1966.5,166.5,0.9106,very_high,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513257,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1944.0,1947.0,3.0,144.0,147.0,1945.5,145.5,0.7699,high,Red-capped Robin,birdnet_other_tag,,,168:Red-capped Robin:general|26769:Petroica goodenovii:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513256,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1914.0,1917.0,3.0,114.0,117.0,1915.5,115.5,0.8792,high,Red-capped Robin,birdnet_other_tag,,,168:Red-capped Robin:general|26769:Petroica goodenovii:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513255,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1905.0,1908.0,3.0,105.0,108.0,1906.5,106.5,0.7483,medium,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513254,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1896.0,1899.0,3.0,96.0,99.0,1897.5,97.5,0.7388,medium,Petroica goodenovii,birdnet_other_tag,,,26769:Petroica goodenovii:general|168:Red-capped Robin:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513253,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_007.webm,7,1800.0,2100.0,1833.0,1848.0,15.0,33.0,48.0,1840.5,40.5,0.758,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513252,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_006.webm,6,1500.0,1800.0,1749.0,1755.0,6.0,249.0,255.0,1752.0,252.0,0.5218,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513251,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_006.webm,6,1500.0,1800.0,1527.0,1533.0,6.0,27.0,33.0,1530.0,30.0,0.6073,medium,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513250,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_005.webm,5,1200.0,1500.0,1425.0,1428.0,3.0,225.0,228.0,1426.5,226.5,0.5377,medium,Gray Butcherbird,birdnet_other_tag,,,26693:Gray Butcherbird:general|26692:Cracticus torquatus:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513249,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_004.webm,4,900.0,1200.0,1143.0,1155.0,12.0,243.0,255.0,1149.0,249.0,0.7946,high,Oreoica gutturalis,birdnet_other_tag,,,26679:Oreoica gutturalis:general|164:Crested Bellbird:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513248,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_004.webm,4,900.0,1200.0,1080.0,1083.0,3.0,180.0,183.0,1081.5,181.5,0.6931,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
19513247,1680295,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1680295/site_257_item_1680295_clip_004.webm,4,900.0,1200.0,1071.0,1074.0,3.0,171.0,174.0,1072.5,172.5,0.6381,medium,Rufous Whistler,birdnet_common_name,1:Rufous Whistler,,26665:Pachycephala rufiventris:general,BirdNET.results.csv,,extractable,morning,2025-04-18,4,March-May,108,8,17.54,57.12,2.09,78.7,0.0,0.0,14
